"gene","PC_349_C_Sid_yr2","PC_350_La_Sid_yr2","PC_362_C_Sid_yr2","PC_363_La_Sid_yr2","PC_365_C_Sid_yr2","PC_366_La_Sid_yr2","PC_368_C_Sid_yr2","PC_371_C_Sid_yr2","PC_372_La_Sid_yr2","PC_374_C_Sid_yr2","PC_375_La_Sid_yr2","PO_331_C_Sid_yr2","PO_332_La_Sid_yr2","PO_334_C_Sid_yr2","PO_335_La_Sid_yr2","PO_337_C_Sid_yr2","PO_338_La_Sid_yr2","PO_340_C_Sid_yr2","PO_341_La_Sid_yr2","PO_343_C_Sid_yr2","PO_344_La_Sid_yr2","PO_347_La_Sid_yr2","R_003_C_Sid_yr2","R_004_La_Sid_yr2","R_009_C_Sid_yr2","R_010_La_Sid_yr2","R_012_C_Sid_yr2","R_013_La_Sid_yr2","R_015_C_Sid_yr2","R_018_C_Sid_yr2","R_019_La_Sid_yr2","R_021_C_Sid_yr2","R_022_La_Sid_yr2","R_025_La_Sid_yr2","R_027_C_Sid_yr2","R_030_C_Sid_yr2"
"Breviolum_Sid-radians_Avila-Medina_DN201293_c0_g2_i1_Symbiont",1.27786776261701,6.58604230228502,1.8761702364605,5.32627859785557,6.44877164946281,9.10781883662389,3.55994052472436,0,0,4.94946140123667,3.59307441771374,4.36009444066332,2.74959687963935,6.35329190339093,2.51648379805982,5.89350087741771,0,15.8327101332868,2.13021606812787,2.96405278491868,8.35270384761779,3.62482117515908,0,0,0,0,0,0,0.719971583674897,0,0,1.01865235405678,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN201305_c0_g1_i1_Symbiont",5.11147105046804,2.19534743409501,1.8761702364605,1.33156964946389,5.01571128291551,2.3967944306905,0.593323420787394,8.96264790130233,2.69458262140606,4.94946140123667,2.05318538155071,2.18004722033166,2.74959687963935,3.17664595169547,6.29120949514956,9.82250146236285,8.18785399527388,2.4358015589672,2.84028809083715,3.70506598114835,4.17635192380889,0.988587593225203,11.3611523633486,0.750514178991706,0.785870529624372,2.31379682235,1.07478859839659,0,0.719971583674897,0,2.44494410527354,4.0746094162271,2.80613595878745,1.53342706369686,5.37306972401062,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN201376_c0_g1_i1_Symbiont",1.27786776261701,10.976737170475,3.752340472921,2.66313929892778,5.01571128291551,10.0665366089001,2.96661710393697,0,0,6.59928186831556,5.13296345387677,2.18004722033166,13.1980650222689,8.25927947440821,1.25824189902991,13.0966686164838,4.09392699763694,10.9611070153524,7.81079224980217,2.22303958868901,2.50581115428534,13.1811679096694,1.26235026259429,0,0,0,2.14957719679318,6.07996124403948,1.43994316734979,0,0,0,0,9.20056238218114,0,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN201391_c0_g1_i1_Symbiont",2.55573552523402,2.19534743409501,4.69042559115125,2.66313929892778,1.43306036654729,3.8348710891048,3.55994052472436,0.995849766811369,0.673645655351515,6.59928186831556,4.10637076310141,2.18004722033166,3.84943563149509,3.81197514203456,1.25824189902991,1.96450029247257,8.18785399527388,8.52530545638519,0.710072022709288,0,9.18797423237957,1.31811679096694,0,0,0,0.771265607450001,1.07478859839659,1.51999031100987,0.719971583674897,0,0,0,0.93537865292915,1.53342706369686,0,0
"Breviolum_Sid-radians_Avila-Medina_DN201416_c0_g1_i1_Symbiont",1.27786776261701,0,3.752340472921,1.33156964946389,2.14959054982093,5.2729477475191,1.18664684157479,0,0,0,6.15955614465212,2.18004722033166,1.64975812778361,3.17664595169547,2.51648379805982,3.27416715412095,8.18785399527388,8.52530545638519,4.26043213625573,2.22303958868901,5.01162230857067,5.27246716386775,0,0.750514178991706,0,0,0,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN201416_c1_g1_i1_Symbiont",3.83360328785103,6.58604230228502,3.752340472921,6.65784824731946,5.01571128291551,4.793588861381,5.93323420787394,0,0,1.64982046707889,7.69944518081515,4.36009444066332,3.84943563149509,4.44730433237365,2.51648379805982,4.58383401576933,8.18785399527388,0,2.13021606812787,3.70506598114835,15.034866925712,5.93152555935122,0,0,0,0,0,0,0,7.1444774198245,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN201417_c0_g1_i1_Symbiont",14.0565453887871,8.78138973638003,10.3189363005328,10.6525571957111,9.31489238255739,19.174355445524,10.0864981533857,0,0,18.9729353714072,18.4786684339564,21.8004722033166,21.4468556611869,15.2479005681382,12.5824189902991,17.0256692014289,32.7514159810955,14.6148093538032,22.0122327039879,23.7124222793495,30.069733851424,22.0784562486962,0,0,0,0,0,0,4.31982950204938,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN201454_c0_g1_i1_Symbiont",30.6688263028082,54.8836858523752,25.3282981922168,22.6366840408862,23.6454960480303,47.93588861381,14.2397620988975,0,0,33.8213195751173,32.8509661048113,19.620424982985,35.1948400593837,31.1311303266156,27.6813217786581,26.1933372329676,16.3757079905478,0,0.710072022709288,29.6405278491868,30.9050042361858,0,1.26235026259429,0,0,0.771265607450001,0,0,0.719971583674897,0,0,0,0,1.53342706369686,0,0
"Breviolum_Sid-radians_Avila-Medina_DN201485_c0_g1_i1_Symbiont",1.27786776261701,6.58604230228502,6.56659582761175,3.99470894839167,3.58265091636822,8.62845995048579,2.96661710393697,0,0,14.0234739701706,5.13296345387677,2.18004722033166,6.59903251113444,4.44730433237365,3.77472569708974,3.92900058494514,0,12.179007794836,7.81079224980217,7.4101319622967,0.835270384761779,8.23822994354336,0,0,0,0,0,0,0,0,0,0,0,1.53342706369686,0,0
"Breviolum_Sid-radians_Avila-Medina_DN201514_c0_g1_i1_Symbiont",3.83360328785103,2.19534743409501,3.752340472921,3.99470894839167,4.29918109964187,10.5458954950382,2.96661710393697,1.99169953362274,0,8.24910233539445,5.64625979926444,0,8.24879063891806,4.44730433237365,7.54945139417947,5.89350087741771,0,3.65370233845079,5.68057618167431,6.66911876606703,1.67054076952356,2.30670438419214,1.26235026259429,0.750514178991706,0,0,0,0,0,0,0.814981368424514,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN201517_c0_g2_i1_Symbiont",5.11147105046804,2.19534743409501,9.38085118230251,7.98941789678335,7.16530183273645,5.2729477475191,2.37329368314958,0,0,4.94946140123667,5.13296345387677,0,6.04911313520657,7.62395028406912,3.77472569708974,3.92900058494514,4.09392699763694,1.2179007794836,4.26043213625573,5.92810556983736,4.17635192380889,8.23822994354336,0,0,0,0,0,0,0,7.1444774198245,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN201688_c0_g1_i1_Symbiont",8.94507433831907,13.17208460457,8.44276606407225,1.33156964946389,4.29918109964187,3.3555122029667,2.96661710393697,0,0,7.42419210185501,5.13296345387677,2.18004722033166,3.84943563149509,6.98862109373002,6.29120949514956,1.30966686164838,4.09392699763694,2.4358015589672,3.55036011354644,5.18709237360769,2.50581115428534,9.5563467345103,0,0,0,0,0,0,0,7.1444774198245,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN201786_c0_g2_i1_Symbiont",6.38933881308505,2.19534743409501,4.69042559115125,7.98941789678335,2.86612073309458,5.7523066336572,6.52655762866134,0,1.34729131070303,6.59928186831556,5.64625979926444,2.18004722033166,5.4991937592787,3.17664595169547,1.25824189902991,9.16766803153866,0,8.52530545638519,5.68057618167431,5.92810556983736,6.68216307809423,9.88587593225203,1.26235026259429,1.50102835798341,1.57174105924874,0.771265607450001,0,4.55997093302961,0,7.1444774198245,0,2.03730470811355,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202031_c0_g1_i2_Symbiont",3.83360328785103,10.976737170475,6.56659582761175,5.32627859785557,4.29918109964187,8.62845995048579,4.74658736629915,0,0,9.89892280247335,5.64625979926444,8.72018888132665,3.29951625556722,10.1652670454255,5.03296759611965,1.96450029247257,0,7.30740467690159,5.68057618167431,3.70506598114835,7.51743346285601,13.5106971074111,0,0,0,0,1.07478859839659,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202038_c0_g1_i1_Symbiont",8.94507433831907,4.39069486819002,9.38085118230251,2.66313929892778,15.0471338487465,20.1330732178002,10.0864981533857,3.98339906724548,0,9.89892280247335,11.2925195985289,4.36009444066332,9.89854876670167,7.62395028406912,7.54945139417947,12.4418351856596,12.2817809929108,14.6148093538032,8.52086427251146,8.89215835475605,14.1995965409502,10.2154051299938,0,0,0,0,0,0,0,0,0,0,0,0,0.895511620668436,0
"Breviolum_Sid-radians_Avila-Medina_DN202159_c0_g2_i1_Symbiont",3.83360328785103,24.1488217750451,3.752340472921,2.66313929892778,7.88183201601009,9.10781883662389,10.6798215741731,0,0,5.77437163477612,10.2659269077535,2.18004722033166,6.59903251113444,8.25927947440821,7.54945139417947,6.5483343082419,0,1.2179007794836,4.97050415896502,5.18709237360769,5.01162230857067,8.89728833902683,0,0,0,0.771265607450001,0,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN20216_c0_g2_i1_Symbiont",11.5008098635531,17.5627794727601,18.761702364605,11.984126845175,7.16530183273645,26.8440976237336,14.8330855196849,0,0,13.1985637366311,18.991964779344,19.620424982985,17.047500653764,12.7065838067819,8.80769329320938,14.4063354781322,16.3757079905478,12.179007794836,17.0417285450229,8.89215835475605,17.5406780799974,20.4308102599875,0,0,0,0,0,1.51999031100987,2.15991475102469,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202409_c0_g1_i1_Symbiont",1.27786776261701,8.78138973638003,2.81425535469075,0,6.44877164946281,5.7523066336572,4.15326394551176,0,0,9.89892280247335,4.10637076310141,8.72018888132665,3.84943563149509,3.81197514203456,6.29120949514956,2.61933372329676,4.09392699763694,2.4358015589672,7.81079224980217,1.48202639245934,5.84689269333245,1.31811679096694,0,0,0,0,2.14957719679318,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202454_c0_g1_i1_Symbiont",1.27786776261701,4.39069486819002,6.56659582761175,1.33156964946389,3.58265091636822,6.23166551979529,4.74658736629915,0,0,2.47473070061834,2.05318538155071,4.36009444066332,4.94927438335083,3.17664595169547,2.51648379805982,6.5483343082419,4.09392699763694,8.52530545638519,2.84028809083715,2.96405278491868,5.01162230857067,3.62482117515908,1.26235026259429,0,0,0,0,0,1.43994316734979,0,0.814981368424514,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202488_c0_g1_i1_Symbiont",3.83360328785103,4.39069486819002,1.8761702364605,0,2.14959054982093,1.9174355445524,0.593323420787394,0,0,0.824910233539445,6.15955614465212,4.36009444066332,4.94927438335083,5.71796271305184,2.51648379805982,5.89350087741771,0,1.2179007794836,4.26043213625573,2.22303958868901,2.50581115428534,6.92011315257642,0,0,0,0,0,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202532_c0_g1_i1_Symbiont",10.2229421009361,4.39069486819002,2.81425535469075,2.66313929892778,7.88183201601009,6.71102440593339,5.33991078708655,0,1.34729131070303,10.7238330360128,5.64625979926444,2.18004722033166,6.04911313520657,6.35329190339093,12.5824189902991,13.0966686164838,0,12.179007794836,0,8.15114515852638,7.51743346285601,6.92011315257642,0,1.50102835798341,0.785870529624372,0,1.07478859839659,0,0.719971583674897,0,1.62996273684903,2.03730470811355,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202543_c0_g2_i1_Symbiont",7.66720657570206,8.78138973638003,15.9474470099143,3.99470894839167,12.8975432989256,21.0917909900764,11.2731449949605,1.99169953362274,0,18.9729353714072,16.9387793977933,13.08028332199,9.3486293907738,12.7065838067819,12.5824189902991,8.51283460071447,0,10.9611070153524,11.3611523633486,11.8562111396747,9.18797423237957,20.7603394577293,0,0,0,0,2.14957719679318,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202544_c0_g1_i1_Symbiont",6.38933881308505,6.58604230228502,6.56659582761175,6.65784824731946,12.181013115652,11.9839721534525,2.96661710393697,5.97509860086822,0.673645655351515,4.12455116769723,9.75263056236586,17.4403777626533,12.648145646341,7.62395028406912,5.03296759611965,9.16766803153866,0,6.08950389741799,9.23093629522075,9.63317155098572,14.1995965409502,12.5221095141859,1.26235026259429,2.25154253697512,0,0.771265607450001,0,0,2.87988633469959,0,0.814981368424514,1.01865235405678,0,0,0.895511620668436,0
"Breviolum_Sid-radians_Avila-Medina_DN202627_c0_g1_i2_Symbiont",11.5008098635531,6.58604230228502,5.6285107093815,7.98941789678335,5.73224146618916,7.19038329207149,4.15326394551176,0,0,2.47473070061834,4.61966710848909,2.18004722033166,4.94927438335083,5.71796271305184,2.51648379805982,5.23866744659352,4.09392699763694,0,2.13021606812787,2.22303958868901,0,2.63623358193388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202633_c0_g1_i1_Symbiont",2.55573552523402,0,8.44276606407225,0,4.29918109964187,6.71102440593339,4.74658736629915,0,0,0.824910233539445,5.64625979926444,0,2.19967750371148,8.25927947440821,3.77472569708974,2.61933372329676,0,1.2179007794836,5.68057618167431,4.44607917737802,0.835270384761779,1.97717518645041,0,0,0,0,0,0,0,0,0,0,0,1.53342706369686,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202683_c0_g1_i2_Symbiont",8.94507433831907,4.39069486819002,1.8761702364605,3.99470894839167,5.01571128291551,5.7523066336572,5.93323420787394,0,0.673645655351515,3.29964093415778,5.13296345387677,0,3.84943563149509,8.8946086647473,2.51648379805982,5.89350087741771,0,2.4358015589672,6.3906482043836,2.96405278491868,0,3.62482117515908,0,0.750514178991706,0,0,1.07478859839659,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202693_c0_g1_i1_Symbiont",7.66720657570206,0,2.81425535469075,1.33156964946389,3.58265091636822,5.2729477475191,1.18664684157479,0,0,7.42419210185501,7.18614883542747,2.18004722033166,2.74959687963935,5.08263352271275,2.51648379805982,0.65483343082419,0,3.65370233845079,1.42014404541858,6.66911876606703,7.51743346285601,16.4764598870867,0,0,0,0,0,0,0,0,0,1.01865235405678,0,0,0.895511620668436,0
"Breviolum_Sid-radians_Avila-Medina_DN202888_c0_g2_i1_Symbiont",2.55573552523402,6.58604230228502,12.1951065369933,1.33156964946389,1.43306036654729,5.2729477475191,2.37329368314958,0,0,4.12455116769723,2.05318538155071,0,4.39935500742296,2.54131676135637,2.51648379805982,7.20316773906609,4.09392699763694,3.65370233845079,4.26043213625573,2.96405278491868,8.35270384761779,9.88587593225203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN202888_c0_g3_i1_Symbiont",2.55573552523402,0,1.8761702364605,1.33156964946389,2.14959054982093,6.23166551979529,2.37329368314958,1.99169953362274,0,2.47473070061834,2.05318538155071,8.72018888132665,4.94927438335083,2.54131676135637,5.03296759611965,1.30966686164838,0,12.179007794836,9.23093629522075,8.15114515852638,9.18797423237957,17.1355182825702,0,1.50102835798341,0.785870529624372,1.5425312149,1.07478859839659,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN203198_c0_g1_i1_Symbiont",10.2229421009361,6.58604230228502,11.257021418763,3.99470894839167,2.86612073309458,7.19038329207149,5.33991078708655,0,0,9.0740125689339,11.8058159439166,4.36009444066332,8.24879063891806,6.98862109373002,3.77472569708974,5.23866744659352,4.09392699763694,8.52530545638519,4.26043213625573,10.3741847472154,14.1995965409502,12.5221095141859,0,0,0,0,0,0,0.719971583674897,0,0,0,0.93537865292915,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN203619_c0_g1_i1_Symbiont",6.38933881308505,6.58604230228502,3.752340472921,2.66313929892778,12.181013115652,14.380766584143,9.49317473259831,0,0,4.12455116769723,12.8324086346919,10.9002361016583,9.3486293907738,9.5299378550864,10.0659351922393,11.7870017548354,4.09392699763694,7.30740467690159,8.52086427251146,6.66911876606703,5.01162230857067,7.24964235031816,0,0,0,0,2.14957719679318,1.51999031100987,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN203750_c0_g1_i1_Symbiont",10.2229421009361,4.39069486819002,4.69042559115125,2.66313929892778,5.73224146618916,6.71102440593339,2.37329368314958,0,0,4.94946140123667,4.10637076310141,2.18004722033166,3.29951625556722,5.71796271305184,1.25824189902991,2.61933372329676,0,2.4358015589672,4.97050415896502,13.3382375321341,1.67054076952356,5.60199636160949,0,0,0,0,1.07478859839659,0,1.43994316734979,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN203769_c0_g1_i1_Symbiont",14.0565453887871,0,8.44276606407225,14.6472661441028,8.59836219928374,24.4473031930431,18.9863494651966,0,0,11.5487432695522,19.5052611247317,10.9002361016583,14.8478231500525,12.7065838067819,8.80769329320938,10.477334893187,4.09392699763694,31.6654202665735,20.5920886585694,8.89215835475605,12.5290557714267,17.1355182825702,1.26235026259429,0,0,0,4.29915439358636,1.51999031100987,0,7.1444774198245,0,0,0,0,0,3.20934477990515
"Breviolum_Sid-radians_Avila-Medina_DN203957_c0_g1_i1_Symbiont",6.38933881308505,2.19534743409501,10.3189363005328,3.99470894839167,9.31489238255739,14.8601254702811,16.613055782047,1.99169953362274,0.673645655351515,12.3736535030917,11.2925195985289,23.9805194236483,9.89854876670167,21.6011924715292,12.5824189902991,11.7870017548354,16.3757079905478,10.9611070153524,12.0712243860579,18.5253299057418,15.8701373104738,28.3395110057892,1.26235026259429,1.50102835798341,0,0.771265607450001,0,0,3.59985791837448,0,0,0,0,3.06685412739371,0,0
"Breviolum_Sid-radians_Avila-Medina_DN204272_c0_g1_i2_Symbiont",7.66720657570206,8.78138973638003,6.56659582761175,0,5.01571128291551,5.7523066336572,8.89985131181091,0,0,9.0740125689339,4.10637076310141,4.36009444066332,9.3486293907738,6.35329190339093,0,1.96450029247257,0,1.2179007794836,3.55036011354644,8.89215835475605,15.8701373104738,6.92011315257642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN204288_c0_g1_i1_Symbiont",2.55573552523402,0,0.938085118230251,2.66313929892778,5.01571128291551,3.3555122029667,1.18664684157479,0.995849766811369,0,1.64982046707889,0.513296345387677,2.18004722033166,2.19967750371148,3.17664595169547,1.25824189902991,1.30966686164838,8.18785399527388,3.65370233845079,4.26043213625573,2.22303958868901,0.835270384761779,1.31811679096694,0,0,0,0,0,0,1.43994316734979,0,0,1.01865235405678,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN204443_c0_g2_i1_Symbiont",5.11147105046804,2.19534743409501,6.56659582761175,1.33156964946389,4.29918109964187,5.7523066336572,4.74658736629915,0,0,6.59928186831556,7.18614883542747,8.72018888132665,4.94927438335083,2.54131676135637,2.51648379805982,3.92900058494514,8.18785399527388,3.65370233845079,5.68057618167431,0,3.34108153904712,5.27246716386775,0,0,0,0,0,0,2.87988633469959,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN204637_c0_g1_i1_Symbiont",2.55573552523402,0,2.81425535469075,6.65784824731946,2.14959054982093,0.958717772276199,4.15326394551176,0,0,4.94946140123667,4.10637076310141,0,6.04911313520657,3.81197514203456,2.51648379805982,1.96450029247257,8.18785399527388,7.30740467690159,2.84028809083715,2.22303958868901,14.1995965409502,5.60199636160949,0,0,0,0,1.07478859839659,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN204736_c0_g1_i1_Symbiont",0,0,0.938085118230251,0,1.43306036654729,0,0,0,2.69458262140606,0,0,0,0,0,0,0.65483343082419,4.09392699763694,0,0,0,0,0,11.3611523633486,20.2638828327761,2.35761158887312,10.02645289685,39.7671781406738,0,1.43994316734979,7.1444774198245,2.44494410527354,6.11191412434066,8.41840787636235,138.008435732717,0,0
"Breviolum_Sid-radians_Avila-Medina_DN204914_c0_g1_i2_Symbiont",14.0565453887871,2.19534743409501,6.56659582761175,5.32627859785557,2.86612073309458,8.14910106434769,1.77997026236218,0,0,11.5487432695522,6.6728524900398,0,6.04911313520657,5.71796271305184,5.03296759611965,7.85800116989028,8.18785399527388,2.4358015589672,6.3906482043836,3.70506598114835,1.67054076952356,4.61340876838428,0,0,0,0,1.07478859839659,0,0,0,0.814981368424514,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN205104_c0_g1_i3_Symbiont",0,8.78138973638003,2.81425535469075,1.33156964946389,2.14959054982093,5.7523066336572,2.37329368314958,0,0,0,3.07977807232606,0,2.74959687963935,1.90598757101728,1.25824189902991,1.96450029247257,0,2.4358015589672,3.55036011354644,0,1.67054076952356,9.22681753676856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN205140_c0_g1_i1_Symbiont",11.5008098635531,10.976737170475,15.009361891684,6.65784824731946,10.031422565831,22.0505087623526,5.33991078708655,0,0,13.1985637366311,5.64625979926444,4.36009444066332,6.59903251113444,5.71796271305184,10.0659351922393,9.82250146236285,0,6.08950389741799,5.68057618167431,10.3741847472154,9.18797423237957,10.2154051299938,0,0,0,0,1.07478859839659,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN205801_c0_g1_i1_Symbiont",1.27786776261701,0,0.938085118230251,5.32627859785557,2.86612073309458,1.4380766584143,1.18664684157479,18.921145569416,18.8620783498424,3.29964093415778,3.07977807232606,8.72018888132665,3.29951625556722,1.90598757101728,0,0,0,1.2179007794836,1.42014404541858,0,0,4.28387957064255,11.3611523633486,5.25359925294194,5.50109370737061,11.56898411175,42.9915439358636,12.159922488079,15.8393748408477,0,8.96479505266965,33.6155276838736,9.3537865292915,4.60028119109057,4.47755810334218,5.34890796650858
"Breviolum_Sid-radians_Avila-Medina_DN205968_c0_g1_i2_Symbiont",0,0,1.8761702364605,2.66313929892778,8.59836219928374,5.7523066336572,5.93323420787394,0,0,5.77437163477612,3.59307441771374,2.18004722033166,4.39935500742296,1.27065838067819,3.77472569708974,4.58383401576933,4.09392699763694,2.4358015589672,2.84028809083715,3.70506598114835,0,1.64764598870867,1.26235026259429,0,0,0,0,0,0,0,0,0,0,0,0.895511620668436,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN20675_c0_g1_i1_Symbiont",1.27786776261701,6.58604230228502,2.81425535469075,3.99470894839167,3.58265091636822,7.19038329207149,1.18664684157479,0,0,0,2.56648172693838,0,2.74959687963935,3.17664595169547,0,4.58383401576933,0,2.4358015589672,4.26043213625573,0,8.35270384761779,13.1811679096694,0,0,0,0,0,0,0,0,0,0,0.93537865292915,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN207266_c0_g1_i1_Symbiont",7.66720657570206,6.58604230228502,4.69042559115125,0,2.14959054982093,4.793588861381,3.55994052472436,0,0,2.47473070061834,5.13296345387677,4.36009444066332,3.84943563149509,1.27065838067819,8.80769329320938,2.61933372329676,8.18785399527388,2.4358015589672,3.55036011354644,4.44607917737802,2.50581115428534,0.988587593225203,0,0,0,0,0,1.51999031100987,0.719971583674897,0,0,0,4.67689326464575,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN207482_c0_g1_i1_Symbiont",10.2229421009361,10.976737170475,2.81425535469075,5.32627859785557,5.73224146618916,10.0665366089001,2.37329368314958,0,0,1.64982046707889,6.15955614465212,6.54014166099499,8.79871001484593,10.8005962357646,2.51648379805982,17.0256692014289,0,4.87160311793439,3.55036011354644,7.4101319622967,3.34108153904712,14.4992847006363,0,0,0,0,1.07478859839659,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN207563_c0_g1_i1_Symbiont",11.5008098635531,4.39069486819002,9.38085118230251,6.65784824731946,12.8975432989256,20.6124321039383,8.89985131181091,0,0,26.3971274732623,16.9387793977933,2.18004722033166,17.5974200296919,15.2479005681382,21.3901122835085,14.4063354781322,8.18785399527388,14.6148093538032,11.3611523633486,18.5253299057418,11.6937853866649,19.4422226667623,2.52470052518858,0,0,0,0,1.51999031100987,2.15991475102469,0,0,1.01865235405678,0,0,0,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN208086_c0_g1_i1_Symbiont",6.38933881308505,2.19534743409501,5.6285107093815,3.99470894839167,12.181013115652,7.66974217820959,5.33991078708655,0,0,8.24910233539445,7.69944518081515,10.9002361016583,4.94927438335083,5.71796271305184,5.03296759611965,12.4418351856596,0,1.2179007794836,5.68057618167431,11.8562111396747,6.68216307809423,16.8059890848285,0,0,0,0,0,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN208340_c0_g1_i1_Symbiont",10.2229421009361,6.58604230228502,2.81425535469075,5.32627859785557,6.44877164946281,11.0252543811763,4.74658736629915,0,1.34729131070303,4.94946140123667,5.13296345387677,4.36009444066332,6.59903251113444,5.71796271305184,8.80769329320938,4.58383401576933,4.09392699763694,2.4358015589672,7.81079224980217,5.92810556983736,7.51743346285601,4.28387957064255,0,0,0,0,0,0,0.719971583674897,0,0,1.01865235405678,1.8707573058583,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN208479_c0_g1_i1_Symbiont",3.83360328785103,2.19534743409501,7.504680945842,5.32627859785557,6.44877164946281,5.2729477475191,1.77997026236218,0,0,4.12455116769723,4.10637076310141,6.54014166099499,9.3486293907738,3.17664595169547,6.29120949514956,5.89350087741771,0,3.65370233845079,5.68057618167431,3.70506598114835,5.01162230857067,9.88587593225203,0,0.750514178991706,1.57174105924874,0,0,1.51999031100987,2.15991475102469,0,0,0,3.7415146117166,1.53342706369686,0,0
"Breviolum_Sid-radians_Avila-Medina_DN208549_c0_g1_i1_Symbiont",12.7786776261701,48.2976435500902,27.2044684286773,15.9788357935667,15.0471338487465,40.7455053217385,18.3930260444092,0,0.673645655351515,39.5956912098934,30.7977807232606,13.08028332199,41.7938725705181,13.341912997121,11.3241770912692,26.8481706637918,20.4696349881847,18.268511692254,11.3611523633486,22.2303958868901,43.4340600076125,62.9400767686713,0,0,0,0,0,1.51999031100987,0.719971583674897,7.1444774198245,0,0,0.93537865292915,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN208852_c0_g1_i1_Symbiont",5.11147105046804,10.976737170475,3.752340472921,1.33156964946389,7.88183201601009,5.2729477475191,1.77997026236218,0.995849766811369,0,2.47473070061834,1.53988903616303,0,3.29951625556722,7.62395028406912,6.29120949514956,4.58383401576933,4.09392699763694,4.87160311793439,3.55036011354644,5.18709237360769,0.835270384761779,4.28387957064255,0,0,0,0,0,0,0,0,0,0,0,0,0.895511620668436,0
"Breviolum_Sid-radians_Avila-Medina_DN208896_c0_g1_i1_Symbiont",14.0565453887871,10.976737170475,2.81425535469075,3.99470894839167,10.031422565831,10.0665366089001,5.33991078708655,0,0,11.5487432695522,14.3722976708549,0,7.14895188706232,2.54131676135637,2.51648379805982,4.58383401576933,4.09392699763694,7.30740467690159,3.55036011354644,8.15114515852638,7.51743346285601,1.97717518645041,0,0,0,0,0,0,0,0,0,1.01865235405678,0,0,0,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN208919_c0_g1_i1_Symbiont",3.83360328785103,4.39069486819002,8.44276606407225,0,2.86612073309458,7.66974217820959,5.33991078708655,0,0.673645655351515,4.94946140123667,1.02659269077535,2.18004722033166,4.39935500742296,4.44730433237365,5.03296759611965,8.51283460071447,4.09392699763694,17.0506109127704,5.68057618167431,1.48202639245934,10.8585150019031,10.2154051299938,0,0,0,0,1.07478859839659,0,1.43994316734979,0,0,0,0.93537865292915,0,0,0
