"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","Breviolum_Sid-radians_Avila-Medina_DN438045_c4_g2_i1_Symbiont",2.67913436062798,3.21623000915376,0.854868275678345,3.76225215118863,0.000168390150165008,0.749915185000957
"2","Breviolum_Sid-radians_Avila-Medina_DN133368_c0_g1_i1_Symbiont",26.2362410973228,-2.92614825388193,0.790777322111837,-3.70034417029994,0.000215307259546643,0.749915185000957
"3","Breviolum_Sid-radians_Avila-Medina_DN419087_c1_g6_i1_Symbiont",2810.84327852724,-3.93562425355019,1.09776540783624,-3.5851232198212,0.000336919094461238,0.782326137338994
"4","Breviolum_Sid-radians_Avila-Medina_DN304423_c0_g2_i2_Symbiont",13.6090370231074,3.12912292266757,0.916519221608652,3.41413780408819,0.000639842042627359,0.999304267697591
"5","Breviolum_Sid-radians_Avila-Medina_DN405043_c1_g1_i7_Symbiont",5.81084502881987,2.27312550915483,0.7027496777522,3.23461622412351,0.00121806334278551,0.999304267697591
"6","Breviolum_Sid-radians_Avila-Medina_DN810271_c0_g1_i1_Symbiont",4.23765961692398,2.26555446612878,0.708986365083936,3.19548383114613,0.00139596604497094,0.999304267697591
"7","Breviolum_Sid-radians_Avila-Medina_DN415865_c0_g1_i1_Symbiont",2.5860679029785,2.71006111468154,0.873643957232248,3.10202009897391,0.00192204908042026,0.999304267697591
"8","Breviolum_Sid-radians_Avila-Medina_DN270977_c0_g1_i1_Symbiont",1.60689268408198,2.99833600026015,0.978820158179537,3.06321439664322,0.00218973115136957,0.999304267697591
"9","Breviolum_Sid-radians_Avila-Medina_DN211564_c0_g1_i1_Symbiont",11.2837623894727,-4.15396708245184,1.35942530927329,-3.05567878876142,0.00224551679107955,0.999304267697591
"10","Breviolum_Sid-radians_Avila-Medina_DN193980_c0_g1_i1_Symbiont",2.03601748240869,2.47315957379457,0.835033330707029,2.96174952884878,0.00305896514820524,0.999304267697591
"11","Breviolum_Sid-radians_Avila-Medina_DN403668_c0_g3_i1_Symbiont",3.28512679216688,2.54956474231372,0.863191325190729,2.953649634686,0.00314040320516388,0.999304267697591
"12","Breviolum_Sid-radians_Avila-Medina_DN440293_c1_g1_i3_Symbiont",152.607213505991,-1.55278876788891,0.534917183112594,-2.90285826836501,0.00369773941588414,0.999304267697591
"13","Breviolum_Sid-radians_Avila-Medina_DN532101_c0_g1_i1_Symbiont",6.47834249671504,-3.46610202180825,1.20872262928091,-2.8675743614317,0.00413631588699916,0.999304267697591
"14","Breviolum_Sid-radians_Avila-Medina_DN136190_c0_g1_i1_Symbiont",1.71260075884303,3.0700263381009,1.07374345976174,2.8591804775995,0.00424737063026891,0.999304267697591
"15","Breviolum_Sid-radians_Avila-Medina_DN416756_c1_g3_i1_Symbiont",3.59917543507283,1.79101423231995,0.642401455924575,2.78799840162603,0.00530348054699996,0.999304267697591
"16","Breviolum_Sid-radians_Avila-Medina_DN357892_c0_g3_i1_Symbiont",5.41455028051979,-2.76808637882622,0.993922443268182,-2.78501244998985,0.00535256678436578,0.999304267697591
"17","Breviolum_Sid-radians_Avila-Medina_DN234386_c0_g1_i1_Symbiont",2.45651625051341,2.37660953641154,0.859677416744454,2.76453642973618,0.0057003741631093,0.999304267697591
"18","Breviolum_Sid-radians_Avila-Medina_DN166511_c0_g1_i1_Symbiont",2.55328532412325,2.29333963437552,0.830664518020812,2.76084939782881,0.00576512543791041,0.999304267697591
"19","Breviolum_Sid-radians_Avila-Medina_DN333723_c2_g1_i1_Symbiont",4.65275366334478,1.65647558957745,0.605325978990046,2.73650173141617,0.00620962681906924,0.999304267697591
"20","Breviolum_Sid-radians_Avila-Medina_DN410087_c3_g9_i2_Symbiont",345.490177289311,-3.19805376744235,1.18223379325179,-2.70509419177231,0.00682850240865496,0.999304267697591
"21","Breviolum_Sid-radians_Avila-Medina_DN312417_c1_g2_i2_Symbiont",1.77056246945148,2.375113034336,0.878426855815453,2.70382561577214,0.00685462518722466,0.999304267697591
