"","DEG","up.results_LC_RC_padj.1","down.results_LC_RC_padj.1"
"1165","Up","Breviolum_Sid-radians_Avila-Medina_DN233268_c0_g1_i1_Symbiont",NA
"1166","Up","Breviolum_Sid-radians_Avila-Medina_DN233269_c0_g1_i1_Symbiont",NA
"1167","Up","Breviolum_Sid-radians_Avila-Medina_DN233305_c0_g1_i1_Symbiont",NA
"1168","Up","Breviolum_Sid-radians_Avila-Medina_DN233348_c0_g1_i1_Symbiont",NA
"1169","Up","Breviolum_Sid-radians_Avila-Medina_DN233376_c0_g2_i1_Symbiont",NA
"1170","Up","Breviolum_Sid-radians_Avila-Medina_DN233842_c0_g3_i1_Symbiont",NA
"1171","Up","Breviolum_Sid-radians_Avila-Medina_DN23399_c0_g2_i1_Symbiont",NA
"1172","Up","Breviolum_Sid-radians_Avila-Medina_DN234109_c0_g3_i1_Symbiont",NA
"1173","Up","Breviolum_Sid-radians_Avila-Medina_DN234120_c1_g1_i1_Symbiont",NA
"1174","Up","Breviolum_Sid-radians_Avila-Medina_DN234165_c0_g1_i1_Symbiont",NA
"1175","Up","Breviolum_Sid-radians_Avila-Medina_DN234202_c0_g1_i1_Symbiont",NA
"1176","Up","Breviolum_Sid-radians_Avila-Medina_DN234224_c0_g1_i1_Symbiont",NA
"1177","Up","Breviolum_Sid-radians_Avila-Medina_DN234232_c0_g1_i1_Symbiont",NA
"1178","Up","Breviolum_Sid-radians_Avila-Medina_DN234259_c0_g1_i1_Symbiont",NA
"1179","Up","Breviolum_Sid-radians_Avila-Medina_DN234293_c0_g1_i3_Symbiont",NA
"1180","Up","Breviolum_Sid-radians_Avila-Medina_DN234317_c0_g1_i1_Symbiont",NA
"1181","Up","Breviolum_Sid-radians_Avila-Medina_DN234355_c0_g1_i1_Symbiont",NA
"1182","Up","Breviolum_Sid-radians_Avila-Medina_DN234386_c0_g1_i1_Symbiont",NA
"1183","Up","Breviolum_Sid-radians_Avila-Medina_DN234411_c0_g1_i3_Symbiont",NA
"1184","Up","Breviolum_Sid-radians_Avila-Medina_DN234440_c0_g1_i3_Symbiont",NA
"1185","Up","Breviolum_Sid-radians_Avila-Medina_DN234488_c0_g1_i1_Symbiont",NA
"1186","Up","Breviolum_Sid-radians_Avila-Medina_DN234588_c0_g2_i1_Symbiont",NA
"1187","Up","Breviolum_Sid-radians_Avila-Medina_DN234633_c0_g1_i1_Symbiont",NA
"1188","Up","Breviolum_Sid-radians_Avila-Medina_DN234679_c0_g1_i1_Symbiont",NA
"1189","Up","Breviolum_Sid-radians_Avila-Medina_DN234684_c0_g1_i1_Symbiont",NA
"1190","Up","Breviolum_Sid-radians_Avila-Medina_DN234717_c0_g1_i1_Symbiont",NA
"1191","Up","Breviolum_Sid-radians_Avila-Medina_DN234724_c0_g1_i1_Symbiont",NA
"1192","Up","Breviolum_Sid-radians_Avila-Medina_DN234749_c0_g1_i1_Symbiont",NA
"1193","Up","Breviolum_Sid-radians_Avila-Medina_DN234755_c0_g1_i2_Symbiont",NA
"1194","Up","Breviolum_Sid-radians_Avila-Medina_DN234759_c0_g1_i1_Symbiont",NA
"1195","Up","Breviolum_Sid-radians_Avila-Medina_DN234939_c0_g1_i1_Symbiont",NA
"1196","Up","Breviolum_Sid-radians_Avila-Medina_DN235021_c0_g1_i2_Symbiont",NA
"1197","Up","Breviolum_Sid-radians_Avila-Medina_DN235036_c0_g1_i1_Symbiont",NA
"1198","Up","Breviolum_Sid-radians_Avila-Medina_DN235054_c0_g2_i1_Symbiont",NA
"1199","Up","Breviolum_Sid-radians_Avila-Medina_DN235164_c0_g1_i1_Symbiont",NA
"1200","Up","Breviolum_Sid-radians_Avila-Medina_DN235165_c0_g2_i1_Symbiont",NA
"1201","Up","Breviolum_Sid-radians_Avila-Medina_DN235221_c0_g1_i1_Symbiont",NA
"1202","Up","Breviolum_Sid-radians_Avila-Medina_DN235251_c0_g1_i1_Symbiont",NA
"1203","Up","Breviolum_Sid-radians_Avila-Medina_DN235287_c0_g1_i1_Symbiont",NA
"1204","Up","Breviolum_Sid-radians_Avila-Medina_DN235415_c0_g1_i1_Symbiont",NA
"1205","Up","Breviolum_Sid-radians_Avila-Medina_DN235433_c0_g1_i1_Symbiont",NA
"1206","Up","Breviolum_Sid-radians_Avila-Medina_DN235474_c0_g1_i1_Symbiont",NA
"1207","Up","Breviolum_Sid-radians_Avila-Medina_DN235486_c0_g1_i1_Symbiont",NA
"1208","Up","Breviolum_Sid-radians_Avila-Medina_DN235491_c0_g1_i1_Symbiont",NA
"1209","Up","Breviolum_Sid-radians_Avila-Medina_DN235505_c0_g1_i2_Symbiont",NA
"1210","Up","Breviolum_Sid-radians_Avila-Medina_DN235513_c0_g1_i1_Symbiont",NA
"1211","Up","Breviolum_Sid-radians_Avila-Medina_DN235522_c0_g2_i1_Symbiont",NA
"1212","Up","Breviolum_Sid-radians_Avila-Medina_DN235595_c0_g1_i2_Symbiont",NA
"1213","Up","Breviolum_Sid-radians_Avila-Medina_DN235779_c0_g2_i1_Symbiont",NA
"1214","Up","Breviolum_Sid-radians_Avila-Medina_DN236270_c0_g1_i1_Symbiont",NA
"1215","Up","Breviolum_Sid-radians_Avila-Medina_DN236319_c0_g2_i1_Symbiont",NA
"1216","Up","Breviolum_Sid-radians_Avila-Medina_DN23633_c0_g1_i1_Symbiont",NA
"1217","Up","Breviolum_Sid-radians_Avila-Medina_DN236620_c0_g1_i1_Symbiont",NA
"1218","Up","Breviolum_Sid-radians_Avila-Medina_DN237146_c0_g1_i1_Symbiont",NA
"1219","Up","Breviolum_Sid-radians_Avila-Medina_DN237469_c0_g1_i1_Symbiont",NA
"1220","Up","Breviolum_Sid-radians_Avila-Medina_DN237556_c0_g1_i1_Symbiont",NA
"1221","Up","Breviolum_Sid-radians_Avila-Medina_DN237591_c0_g1_i1_Symbiont",NA
"1222","Up","Breviolum_Sid-radians_Avila-Medina_DN237713_c0_g2_i1_Symbiont",NA
"1223","Up","Breviolum_Sid-radians_Avila-Medina_DN237818_c0_g1_i1_Symbiont",NA
"1224","Up","Breviolum_Sid-radians_Avila-Medina_DN237994_c0_g1_i1_Symbiont",NA
"1225","Up","Breviolum_Sid-radians_Avila-Medina_DN238156_c0_g1_i1_Symbiont",NA
"1226","Up","Breviolum_Sid-radians_Avila-Medina_DN238327_c0_g1_i4_Symbiont",NA
"1227","Up","Breviolum_Sid-radians_Avila-Medina_DN238367_c0_g1_i1_Symbiont",NA
"1228","Up","Breviolum_Sid-radians_Avila-Medina_DN238411_c1_g1_i1_Symbiont",NA
"1229","Up","Breviolum_Sid-radians_Avila-Medina_DN238661_c0_g1_i1_Symbiont",NA
"1230","Up","Breviolum_Sid-radians_Avila-Medina_DN238661_c0_g2_i1_Symbiont",NA
"1231","Up","Breviolum_Sid-radians_Avila-Medina_DN23884_c0_g1_i1_Symbiont",NA
"1232","Up","Breviolum_Sid-radians_Avila-Medina_DN238861_c0_g1_i3_Symbiont",NA
"1233","Up","Breviolum_Sid-radians_Avila-Medina_DN238880_c0_g1_i1_Symbiont",NA
"1234","Up","Breviolum_Sid-radians_Avila-Medina_DN238898_c0_g1_i1_Symbiont",NA
"1235","Up","Breviolum_Sid-radians_Avila-Medina_DN238935_c0_g1_i1_Symbiont",NA
"1236","Up","Breviolum_Sid-radians_Avila-Medina_DN238971_c0_g2_i1_Symbiont",NA
"1237","Up","Breviolum_Sid-radians_Avila-Medina_DN239025_c0_g1_i1_Symbiont",NA
"1238","Up","Breviolum_Sid-radians_Avila-Medina_DN239094_c0_g1_i1_Symbiont",NA
"1239","Up","Breviolum_Sid-radians_Avila-Medina_DN239094_c0_g3_i1_Symbiont",NA
"1240","Up","Breviolum_Sid-radians_Avila-Medina_DN239114_c0_g2_i1_Symbiont",NA
"1241","Up","Breviolum_Sid-radians_Avila-Medina_DN239174_c0_g1_i2_Symbiont",NA
"1242","Up","Breviolum_Sid-radians_Avila-Medina_DN239487_c0_g1_i1_Symbiont",NA
"1243","Up","Breviolum_Sid-radians_Avila-Medina_DN239589_c0_g1_i1_Symbiont",NA
"1244","Up","Breviolum_Sid-radians_Avila-Medina_DN239639_c0_g1_i2_Symbiont",NA
"1245","Up","Breviolum_Sid-radians_Avila-Medina_DN239646_c0_g1_i1_Symbiont",NA
"1246","Up","Breviolum_Sid-radians_Avila-Medina_DN239735_c0_g1_i1_Symbiont",NA
"1247","Up","Breviolum_Sid-radians_Avila-Medina_DN239806_c0_g2_i1_Symbiont",NA
"1248","Up","Breviolum_Sid-radians_Avila-Medina_DN24023_c0_g1_i1_Symbiont",NA
"1249","Up","Breviolum_Sid-radians_Avila-Medina_DN240693_c0_g2_i1_Symbiont",NA
"1250","Up","Breviolum_Sid-radians_Avila-Medina_DN240908_c0_g1_i1_Symbiont",NA
"1251","Up","Breviolum_Sid-radians_Avila-Medina_DN241173_c0_g2_i1_Symbiont",NA
"1252","Up","Breviolum_Sid-radians_Avila-Medina_DN241361_c0_g1_i1_Symbiont",NA
"1253","Up","Breviolum_Sid-radians_Avila-Medina_DN241514_c0_g1_i1_Symbiont",NA
"1254","Up","Breviolum_Sid-radians_Avila-Medina_DN241534_c0_g2_i1_Symbiont",NA
"1255","Up","Breviolum_Sid-radians_Avila-Medina_DN241590_c0_g1_i1_Symbiont",NA
"1256","Up","Breviolum_Sid-radians_Avila-Medina_DN241734_c0_g2_i1_Symbiont",NA
"1257","Up","Breviolum_Sid-radians_Avila-Medina_DN241920_c0_g1_i1_Symbiont",NA
"1258","Up","Breviolum_Sid-radians_Avila-Medina_DN241920_c0_g2_i1_Symbiont",NA
"1259","Up","Breviolum_Sid-radians_Avila-Medina_DN242051_c0_g1_i1_Symbiont",NA
"1260","Up","Breviolum_Sid-radians_Avila-Medina_DN242098_c0_g1_i2_Symbiont",NA
"1261","Up","Breviolum_Sid-radians_Avila-Medina_DN242366_c0_g1_i1_Symbiont",NA
"1262","Up","Breviolum_Sid-radians_Avila-Medina_DN242444_c0_g2_i1_Symbiont",NA
"1263","Up","Breviolum_Sid-radians_Avila-Medina_DN242547_c0_g1_i1_Symbiont",NA
"1264","Up","Breviolum_Sid-radians_Avila-Medina_DN242567_c0_g1_i1_Symbiont",NA
"1265","Up","Breviolum_Sid-radians_Avila-Medina_DN243113_c2_g1_i1_Symbiont",NA
"1266","Up","Breviolum_Sid-radians_Avila-Medina_DN24314_c0_g1_i1_Symbiont",NA
"1267","Up","Breviolum_Sid-radians_Avila-Medina_DN243170_c0_g2_i1_Symbiont",NA
"1268","Up","Breviolum_Sid-radians_Avila-Medina_DN243508_c0_g1_i1_Symbiont",NA
"1269","Up","Breviolum_Sid-radians_Avila-Medina_DN243756_c0_g1_i1_Symbiont",NA
"1270","Up","Breviolum_Sid-radians_Avila-Medina_DN243871_c0_g1_i1_Symbiont",NA
"1271","Up","Breviolum_Sid-radians_Avila-Medina_DN244327_c0_g1_i1_Symbiont",NA
"1272","Up","Breviolum_Sid-radians_Avila-Medina_DN244327_c0_g2_i1_Symbiont",NA
"1273","Up","Breviolum_Sid-radians_Avila-Medina_DN244441_c0_g1_i3_Symbiont",NA
"1274","Up","Breviolum_Sid-radians_Avila-Medina_DN244728_c0_g1_i1_Symbiont",NA
"1275","Up","Breviolum_Sid-radians_Avila-Medina_DN244897_c0_g1_i1_Symbiont",NA
"1276","Up","Breviolum_Sid-radians_Avila-Medina_DN245019_c0_g1_i1_Symbiont",NA
"1277","Up","Breviolum_Sid-radians_Avila-Medina_DN245137_c0_g1_i1_Symbiont",NA
"1278","Up","Breviolum_Sid-radians_Avila-Medina_DN245211_c0_g1_i1_Symbiont",NA
"1279","Up","Breviolum_Sid-radians_Avila-Medina_DN24527_c0_g2_i1_Symbiont",NA
"1280","Up","Breviolum_Sid-radians_Avila-Medina_DN245391_c0_g1_i1_Symbiont",NA
"1281","Up","Breviolum_Sid-radians_Avila-Medina_DN245398_c0_g1_i1_Symbiont",NA
"1282","Up","Breviolum_Sid-radians_Avila-Medina_DN245465_c0_g1_i1_Symbiont",NA
"1283","Up","Breviolum_Sid-radians_Avila-Medina_DN245473_c0_g2_i1_Symbiont",NA
"1284","Up","Breviolum_Sid-radians_Avila-Medina_DN245501_c0_g1_i1_Symbiont",NA
"1285","Up","Breviolum_Sid-radians_Avila-Medina_DN245706_c0_g1_i1_Symbiont",NA
"1286","Up","Breviolum_Sid-radians_Avila-Medina_DN245801_c0_g2_i1_Symbiont",NA
"1287","Up","Breviolum_Sid-radians_Avila-Medina_DN245893_c0_g1_i1_Symbiont",NA
"1288","Up","Breviolum_Sid-radians_Avila-Medina_DN245900_c0_g1_i1_Symbiont",NA
"1289","Up","Breviolum_Sid-radians_Avila-Medina_DN245933_c0_g1_i3_Symbiont",NA
"1290","Up","Breviolum_Sid-radians_Avila-Medina_DN246137_c0_g1_i1_Symbiont",NA
"1291","Up","Breviolum_Sid-radians_Avila-Medina_DN246161_c0_g1_i1_Symbiont",NA
"1292","Up","Breviolum_Sid-radians_Avila-Medina_DN246167_c0_g1_i1_Symbiont",NA
"1293","Up","Breviolum_Sid-radians_Avila-Medina_DN246286_c0_g1_i1_Symbiont",NA
"1294","Up","Breviolum_Sid-radians_Avila-Medina_DN246303_c0_g1_i1_Symbiont",NA
"1295","Up","Breviolum_Sid-radians_Avila-Medina_DN246404_c0_g2_i1_Symbiont",NA
"1296","Up","Breviolum_Sid-radians_Avila-Medina_DN246457_c0_g1_i1_Symbiont",NA
"1297","Up","Breviolum_Sid-radians_Avila-Medina_DN246505_c0_g1_i1_Symbiont",NA
"1298","Up","Breviolum_Sid-radians_Avila-Medina_DN246715_c0_g1_i2_Symbiont",NA
"1299","Up","Breviolum_Sid-radians_Avila-Medina_DN246786_c0_g1_i1_Symbiont",NA
"1300","Up","Breviolum_Sid-radians_Avila-Medina_DN24687_c0_g1_i1_Symbiont",NA
"1301","Up","Breviolum_Sid-radians_Avila-Medina_DN246906_c0_g1_i1_Symbiont",NA
"1302","Up","Breviolum_Sid-radians_Avila-Medina_DN247020_c0_g1_i1_Symbiont",NA
"1303","Up","Breviolum_Sid-radians_Avila-Medina_DN247084_c0_g1_i2_Symbiont",NA
"1304","Up","Breviolum_Sid-radians_Avila-Medina_DN247122_c0_g1_i1_Symbiont",NA
"1305","Up","Breviolum_Sid-radians_Avila-Medina_DN247238_c0_g1_i1_Symbiont",NA
"1306","Up","Breviolum_Sid-radians_Avila-Medina_DN24725_c0_g1_i1_Symbiont",NA
"1307","Up","Breviolum_Sid-radians_Avila-Medina_DN247343_c0_g1_i1_Symbiont",NA
"1308","Up","Breviolum_Sid-radians_Avila-Medina_DN24740_c0_g1_i1_Symbiont",NA
"1309","Up","Breviolum_Sid-radians_Avila-Medina_DN247416_c0_g2_i1_Symbiont",NA
"1310","Up","Breviolum_Sid-radians_Avila-Medina_DN247536_c0_g2_i1_Symbiont",NA
"1311","Up","Breviolum_Sid-radians_Avila-Medina_DN247538_c0_g1_i1_Symbiont",NA
"1312","Up","Breviolum_Sid-radians_Avila-Medina_DN247912_c0_g2_i2_Symbiont",NA
"1313","Up","Breviolum_Sid-radians_Avila-Medina_DN247935_c0_g1_i2_Symbiont",NA
"1314","Up","Breviolum_Sid-radians_Avila-Medina_DN247967_c0_g1_i2_Symbiont",NA
"1315","Up","Breviolum_Sid-radians_Avila-Medina_DN248045_c0_g2_i1_Symbiont",NA
"1316","Up","Breviolum_Sid-radians_Avila-Medina_DN248108_c0_g2_i1_Symbiont",NA
"1317","Up","Breviolum_Sid-radians_Avila-Medina_DN248113_c0_g1_i2_Symbiont",NA
"1318","Up","Breviolum_Sid-radians_Avila-Medina_DN248156_c0_g2_i1_Symbiont",NA
"1319","Up","Breviolum_Sid-radians_Avila-Medina_DN248175_c0_g1_i1_Symbiont",NA
"1320","Up","Breviolum_Sid-radians_Avila-Medina_DN248230_c0_g1_i1_Symbiont",NA
"1321","Up","Breviolum_Sid-radians_Avila-Medina_DN2483_c0_g1_i1_Symbiont",NA
"1322","Up","Breviolum_Sid-radians_Avila-Medina_DN248440_c0_g2_i1_Symbiont",NA
"1323","Up","Breviolum_Sid-radians_Avila-Medina_DN248493_c0_g1_i3_Symbiont",NA
"1324","Up","Breviolum_Sid-radians_Avila-Medina_DN248625_c1_g1_i1_Symbiont",NA
"1325","Up","Breviolum_Sid-radians_Avila-Medina_DN248850_c0_g2_i1_Symbiont",NA
"1326","Up","Breviolum_Sid-radians_Avila-Medina_DN248879_c0_g1_i1_Symbiont",NA
"1327","Up","Breviolum_Sid-radians_Avila-Medina_DN248951_c0_g3_i1_Symbiont",NA
"1328","Up","Breviolum_Sid-radians_Avila-Medina_DN249173_c0_g2_i2_Symbiont",NA
"1329","Up","Breviolum_Sid-radians_Avila-Medina_DN249314_c0_g1_i1_Symbiont",NA
"1330","Up","Breviolum_Sid-radians_Avila-Medina_DN249542_c0_g1_i1_Symbiont",NA
"1331","Up","Breviolum_Sid-radians_Avila-Medina_DN249577_c1_g1_i2_Symbiont",NA
"1332","Up","Breviolum_Sid-radians_Avila-Medina_DN249782_c0_g1_i1_Symbiont",NA
"1333","Up","Breviolum_Sid-radians_Avila-Medina_DN249799_c0_g1_i1_Symbiont",NA
"1334","Up","Breviolum_Sid-radians_Avila-Medina_DN249809_c0_g1_i1_Symbiont",NA
"1335","Up","Breviolum_Sid-radians_Avila-Medina_DN24980_c0_g1_i1_Symbiont",NA
"1336","Up","Breviolum_Sid-radians_Avila-Medina_DN249948_c0_g1_i2_Symbiont",NA
"1337","Up","Breviolum_Sid-radians_Avila-Medina_DN250177_c0_g1_i1_Symbiont",NA
"1338","Up","Breviolum_Sid-radians_Avila-Medina_DN250181_c0_g1_i1_Symbiont",NA
"1339","Up","Breviolum_Sid-radians_Avila-Medina_DN250189_c0_g1_i1_Symbiont",NA
"1340","Up","Breviolum_Sid-radians_Avila-Medina_DN250317_c0_g1_i1_Symbiont",NA
"1341","Up","Breviolum_Sid-radians_Avila-Medina_DN25034_c0_g1_i1_Symbiont",NA
"1342","Up","Breviolum_Sid-radians_Avila-Medina_DN25046_c0_g1_i1_Symbiont",NA
"1343","Up","Breviolum_Sid-radians_Avila-Medina_DN250662_c0_g1_i1_Symbiont",NA
"1344","Up","Breviolum_Sid-radians_Avila-Medina_DN250662_c0_g2_i1_Symbiont",NA
"1345","Up","Breviolum_Sid-radians_Avila-Medina_DN250722_c0_g2_i1_Symbiont",NA
"1346","Up","Breviolum_Sid-radians_Avila-Medina_DN250736_c0_g1_i1_Symbiont",NA
"1347","Up","Breviolum_Sid-radians_Avila-Medina_DN250786_c0_g1_i1_Symbiont",NA
"1348","Up","Breviolum_Sid-radians_Avila-Medina_DN250906_c0_g1_i2_Symbiont",NA
"1349","Up","Breviolum_Sid-radians_Avila-Medina_DN250927_c0_g1_i1_Symbiont",NA
"1350","Up","Breviolum_Sid-radians_Avila-Medina_DN250940_c0_g1_i1_Symbiont",NA
"1351","Up","Breviolum_Sid-radians_Avila-Medina_DN251008_c0_g1_i1_Symbiont",NA
"1352","Up","Breviolum_Sid-radians_Avila-Medina_DN251049_c0_g1_i1_Symbiont",NA
"1353","Up","Breviolum_Sid-radians_Avila-Medina_DN251194_c0_g1_i1_Symbiont",NA
"1354","Up","Breviolum_Sid-radians_Avila-Medina_DN251325_c0_g1_i2_Symbiont",NA
"1355","Up","Breviolum_Sid-radians_Avila-Medina_DN251517_c0_g2_i1_Symbiont",NA
"1356","Up","Breviolum_Sid-radians_Avila-Medina_DN251558_c0_g1_i1_Symbiont",NA
"1357","Up","Breviolum_Sid-radians_Avila-Medina_DN251571_c0_g1_i1_Symbiont",NA
"1358","Up","Breviolum_Sid-radians_Avila-Medina_DN251670_c0_g1_i1_Symbiont",NA
"1359","Up","Breviolum_Sid-radians_Avila-Medina_DN251680_c0_g1_i1_Symbiont",NA
"1360","Up","Breviolum_Sid-radians_Avila-Medina_DN251734_c0_g2_i1_Symbiont",NA
"1361","Up","Breviolum_Sid-radians_Avila-Medina_DN251743_c0_g1_i1_Symbiont",NA
"1362","Up","Breviolum_Sid-radians_Avila-Medina_DN251747_c0_g1_i1_Symbiont",NA
"1363","Up","Breviolum_Sid-radians_Avila-Medina_DN251937_c0_g1_i1_Symbiont",NA
"1364","Up","Breviolum_Sid-radians_Avila-Medina_DN251968_c0_g1_i2_Symbiont",NA
"1365","Up","Breviolum_Sid-radians_Avila-Medina_DN251980_c0_g1_i1_Symbiont",NA
"1366","Up","Breviolum_Sid-radians_Avila-Medina_DN252036_c1_g1_i2_Symbiont",NA
"1367","Up","Breviolum_Sid-radians_Avila-Medina_DN252281_c0_g2_i1_Symbiont",NA
"1368","Up","Breviolum_Sid-radians_Avila-Medina_DN252299_c0_g2_i1_Symbiont",NA
"1369","Up","Breviolum_Sid-radians_Avila-Medina_DN252335_c0_g2_i1_Symbiont",NA
"1370","Up","Breviolum_Sid-radians_Avila-Medina_DN252434_c0_g1_i1_Symbiont",NA
"1371","Up","Breviolum_Sid-radians_Avila-Medina_DN252448_c0_g2_i1_Symbiont",NA
"1372","Up","Breviolum_Sid-radians_Avila-Medina_DN252500_c0_g1_i1_Symbiont",NA
"1373","Up","Breviolum_Sid-radians_Avila-Medina_DN252500_c0_g2_i1_Symbiont",NA
"1374","Up","Breviolum_Sid-radians_Avila-Medina_DN252797_c0_g2_i3_Symbiont",NA
"1375","Up","Breviolum_Sid-radians_Avila-Medina_DN252893_c0_g1_i1_Symbiont",NA
"1376","Up","Breviolum_Sid-radians_Avila-Medina_DN252913_c0_g1_i2_Symbiont",NA
"1377","Up","Breviolum_Sid-radians_Avila-Medina_DN253000_c0_g1_i1_Symbiont",NA
"1378","Up","Breviolum_Sid-radians_Avila-Medina_DN253007_c0_g1_i1_Symbiont",NA
"1379","Up","Breviolum_Sid-radians_Avila-Medina_DN253144_c0_g3_i1_Symbiont",NA
"1380","Up","Breviolum_Sid-radians_Avila-Medina_DN253216_c0_g3_i3_Symbiont",NA
"1381","Up","Breviolum_Sid-radians_Avila-Medina_DN253327_c0_g1_i1_Symbiont",NA
"1382","Up","Breviolum_Sid-radians_Avila-Medina_DN253327_c0_g2_i1_Symbiont",NA
"1383","Up","Breviolum_Sid-radians_Avila-Medina_DN253336_c0_g1_i2_Symbiont",NA
"1384","Up","Breviolum_Sid-radians_Avila-Medina_DN253579_c0_g1_i1_Symbiont",NA
"1385","Up","Breviolum_Sid-radians_Avila-Medina_DN253579_c0_g2_i1_Symbiont",NA
"1386","Up","Breviolum_Sid-radians_Avila-Medina_DN253602_c0_g1_i1_Symbiont",NA
"1387","Up","Breviolum_Sid-radians_Avila-Medina_DN253788_c0_g1_i1_Symbiont",NA
"1388","Up","Breviolum_Sid-radians_Avila-Medina_DN254141_c0_g1_i1_Symbiont",NA
"1389","Up","Breviolum_Sid-radians_Avila-Medina_DN254222_c0_g1_i1_Symbiont",NA
"1390","Up","Breviolum_Sid-radians_Avila-Medina_DN254222_c1_g1_i1_Symbiont",NA
"1391","Up","Breviolum_Sid-radians_Avila-Medina_DN25430_c0_g1_i1_Symbiont",NA
"1392","Up","Breviolum_Sid-radians_Avila-Medina_DN254324_c0_g1_i1_Symbiont",NA
"1393","Up","Breviolum_Sid-radians_Avila-Medina_DN254707_c0_g1_i2_Symbiont",NA
"1394","Up","Breviolum_Sid-radians_Avila-Medina_DN254735_c0_g1_i1_Symbiont",NA
"1395","Up","Breviolum_Sid-radians_Avila-Medina_DN254824_c1_g2_i1_Symbiont",NA
"1396","Up","Breviolum_Sid-radians_Avila-Medina_DN254883_c0_g1_i1_Symbiont",NA
"1397","Up","Breviolum_Sid-radians_Avila-Medina_DN254946_c0_g1_i2_Symbiont",NA
"1398","Up","Breviolum_Sid-radians_Avila-Medina_DN255178_c0_g1_i2_Symbiont",NA
"1399","Up","Breviolum_Sid-radians_Avila-Medina_DN255330_c0_g1_i1_Symbiont",NA
"1400","Up","Breviolum_Sid-radians_Avila-Medina_DN255330_c0_g2_i1_Symbiont",NA
"1401","Up","Breviolum_Sid-radians_Avila-Medina_DN255330_c2_g2_i1_Symbiont",NA
"1402","Up","Breviolum_Sid-radians_Avila-Medina_DN255415_c0_g1_i1_Symbiont",NA
"1403","Up","Breviolum_Sid-radians_Avila-Medina_DN255437_c0_g1_i1_Symbiont",NA
"1404","Up","Breviolum_Sid-radians_Avila-Medina_DN255437_c1_g1_i1_Symbiont",NA
"1405","Up","Breviolum_Sid-radians_Avila-Medina_DN255482_c0_g1_i3_Symbiont",NA
"1406","Up","Breviolum_Sid-radians_Avila-Medina_DN255496_c0_g3_i1_Symbiont",NA
"1407","Up","Breviolum_Sid-radians_Avila-Medina_DN255542_c0_g1_i2_Symbiont",NA
"1408","Up","Breviolum_Sid-radians_Avila-Medina_DN255691_c0_g1_i2_Symbiont",NA
"1409","Up","Breviolum_Sid-radians_Avila-Medina_DN255713_c0_g1_i1_Symbiont",NA
"1410","Up","Breviolum_Sid-radians_Avila-Medina_DN255827_c0_g2_i2_Symbiont",NA
"1411","Up","Breviolum_Sid-radians_Avila-Medina_DN255896_c0_g1_i1_Symbiont",NA
"1412","Up","Breviolum_Sid-radians_Avila-Medina_DN255990_c0_g1_i1_Symbiont",NA
"1413","Up","Breviolum_Sid-radians_Avila-Medina_DN256025_c0_g2_i1_Symbiont",NA
"1414","Up","Breviolum_Sid-radians_Avila-Medina_DN256076_c0_g2_i1_Symbiont",NA
"1415","Up","Breviolum_Sid-radians_Avila-Medina_DN256085_c0_g1_i2_Symbiont",NA
"1416","Up","Breviolum_Sid-radians_Avila-Medina_DN25617_c0_g1_i1_Symbiont",NA
"1417","Up","Breviolum_Sid-radians_Avila-Medina_DN256199_c0_g1_i1_Symbiont",NA
"1418","Up","Breviolum_Sid-radians_Avila-Medina_DN256199_c0_g2_i1_Symbiont",NA
"1419","Up","Breviolum_Sid-radians_Avila-Medina_DN256257_c0_g1_i1_Symbiont",NA
"1420","Up","Breviolum_Sid-radians_Avila-Medina_DN256260_c0_g1_i2_Symbiont",NA
"1421","Up","Breviolum_Sid-radians_Avila-Medina_DN256266_c0_g1_i1_Symbiont",NA
"1422","Up","Breviolum_Sid-radians_Avila-Medina_DN256302_c0_g1_i2_Symbiont",NA
"1423","Up","Breviolum_Sid-radians_Avila-Medina_DN256334_c0_g1_i2_Symbiont",NA
"1424","Up","Breviolum_Sid-radians_Avila-Medina_DN256396_c0_g1_i1_Symbiont",NA
"1425","Up","Breviolum_Sid-radians_Avila-Medina_DN256419_c0_g1_i2_Symbiont",NA
"1426","Up","Breviolum_Sid-radians_Avila-Medina_DN256471_c0_g1_i3_Symbiont",NA
"1427","Up","Breviolum_Sid-radians_Avila-Medina_DN256849_c0_g1_i1_Symbiont",NA
"1428","Up","Breviolum_Sid-radians_Avila-Medina_DN256880_c0_g2_i1_Symbiont",NA
"1429","Up","Breviolum_Sid-radians_Avila-Medina_DN257079_c0_g2_i1_Symbiont",NA
"1430","Up","Breviolum_Sid-radians_Avila-Medina_DN257125_c0_g2_i1_Symbiont",NA
"1431","Up","Breviolum_Sid-radians_Avila-Medina_DN257150_c0_g2_i2_Symbiont",NA
"1432","Up","Breviolum_Sid-radians_Avila-Medina_DN257185_c0_g1_i2_Symbiont",NA
"1433","Up","Breviolum_Sid-radians_Avila-Medina_DN25724_c0_g1_i1_Symbiont",NA
"1434","Up","Breviolum_Sid-radians_Avila-Medina_DN257417_c0_g2_i1_Symbiont",NA
"1435","Up","Breviolum_Sid-radians_Avila-Medina_DN257488_c0_g1_i1_Symbiont",NA
"1436","Up","Breviolum_Sid-radians_Avila-Medina_DN257585_c0_g1_i1_Symbiont",NA
"1437","Up","Breviolum_Sid-radians_Avila-Medina_DN257595_c0_g2_i1_Symbiont",NA
