"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","Siderastrea_Mexico_Barshis-Radice_Host_contig17010",55.2832967760007,-4.37893027300291,0.589839651362241,-7.42393337390886,1.13692366917568e-13,9.09197858239791e-10
"2","Siderastrea_Mexico_Barshis-Radice_Host_contig03604",205.77071042914,-2.43262066944039,0.352737984130685,-6.89639556521121,5.33385438139464e-12,1.46140213828662e-08
"3","Siderastrea_Mexico_Barshis-Radice_Host_contig18861",181.371477022207,-1.8474993801919,0.268045173674784,-6.89249261556731,5.48231388628216e-12,1.46140213828662e-08
"4","Siderastrea_Mexico_Barshis-Radice_Host_contig08363",145893.88747107,8.28136649686044,1.21374209114938,6.82300346774514,8.91565028929236e-12,1.78246138408677e-08
"5","Siderastrea_Mexico_Barshis-Radice_Host_contig18493",23.1857067960325,-4.00890000403568,0.630418786144532,-6.35910618805161,2.02931089902822e-10,3.24567985190573e-07
"6","Siderastrea_Mexico_Barshis-Radice_Host_contig03123",311.702412214757,-1.75778649781005,0.279604875386314,-6.2866804285205,3.24326033693838e-10,3.70519327349946e-07
"7","Siderastrea_Mexico_Barshis-Radice_Host_contig12108",13.3813941801911,-4.92438832187642,0.782854308439205,-6.29029982819446,3.16853383963971e-10,3.70519327349946e-07
"8","Siderastrea_Mexico_Barshis-Radice_Host_contig01686",29.1858313474168,-2.80412326399122,0.452540695516161,-6.19640021720672,5.7769123884453e-10,5.77474604629964e-07
"9","Siderastrea_Mexico_Barshis-Radice_Host_contig14113",7.84772600303409,4.1462976512231,0.687479960569817,6.03115419944232,1.62792758594982e-09,1.44650410053786e-06
"10","Siderastrea_Mexico_Barshis-Radice_Host_contig03190",12.6532581679977,-3.78946109846498,0.638364897615901,-5.93619904950517,2.917056194641e-09,2.33276983885441e-06
"11","Siderastrea_Mexico_Barshis-Radice_Host_contig13142",46.9171338353875,-1.87320277231054,0.324400618770218,-5.77435018284406,7.72506283717134e-09,5.61612068262356e-06
"12","Siderastrea_Mexico_Barshis-Radice_Host_contig06095",120.509647143335,6.28183514510039,1.09836125267806,5.71927963571533,1.06976614024073e-08,6.58070755654242e-06
"13","Siderastrea_Mexico_Barshis-Radice_Host_contig11174",44.1134064803934,-2.57436244189201,0.449645833323933,-5.72531145871287,1.03244150257863e-08,6.58070755654242e-06
"14","Siderastrea_Mexico_Barshis-Radice_Host_contig09761",269.626494362478,-4.78124933245465,0.842088583350332,-5.67784604492794,1.36401392590491e-08,7.79144240390112e-06
"15","Siderastrea_Mexico_Barshis-Radice_Host_contig18479",19.1047950359784,-3.80270828637642,0.682869833822096,-5.56871617112189,2.56623111930793e-08,1.36814335074037e-05
"16","Siderastrea_Mexico_Barshis-Radice_Host_contig01333",36.1356710562941,-2.52092085057389,0.454215653015804,-5.55005278623935,2.85583355787034e-08,1.42738131014307e-05
"17","Siderastrea_Mexico_Barshis-Radice_Host_contig03590",8.09655727288486,-5.24655301451309,0.96947303998792,-5.41175751991872,6.24091613937764e-08,2.93580037450606e-05
"18","Siderastrea_Mexico_Barshis-Radice_Host_contig17012",63.8589685608976,-4.77300301898028,0.887713640414667,-5.37673727391496,7.58477241178392e-08,3.36974583205756e-05
"19","Siderastrea_Mexico_Barshis-Radice_Host_contig02073",17.9053584820827,-2.60928456251485,0.492167491550777,-5.30161907746735,1.14780142765966e-07,3.92307431669233e-05
"20","Siderastrea_Mexico_Barshis-Radice_Host_contig08082",76.6248671468607,-3.30920166391911,0.620217302767356,-5.33555198984894,9.52543301171056e-08,3.92307431669233e-05
"21","Siderastrea_Mexico_Barshis-Radice_Host_contig08163",32.5329732723975,-2.11490339048987,0.398079167251666,-5.3127708367437,1.07970783142794e-07,3.92307431669233e-05
"22","Siderastrea_Mexico_Barshis-Radice_Host_contig08197",16.9608110863667,-3.94039883475869,0.739659155960543,-5.32731705273298,9.96740901057997e-08,3.92307431669233e-05
"23","Siderastrea_Mexico_Barshis-Radice_Host_contig16766",35.9907395206045,-1.93272538635367,0.364873374879193,-5.29697566174453,1.17736380643511e-07,3.92307431669233e-05
