"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","Siderastrea_Mexico_Barshis-Radice_Host_contig05154",773.520849476244,-8.2147047953614,1.40669799678151,-5.83970746681692,5.22925602421874e-09,4.18131311696531e-05
"2","Siderastrea_Mexico_Barshis-Radice_Host_contig03158",2.38569726831319,4.4199179344255,1.21209855738982,3.64650044955381,0.000265836013104429,0.77710983173073
"3","Siderastrea_Mexico_Barshis-Radice_Host_contig03779",903.122881496882,1.75378883347726,0.496232086532559,3.53421086841023,0.000408994638092077,0.77710983173073
"4","Siderastrea_Mexico_Barshis-Radice_Host_contig06036",346.66707803963,-3.68034431929513,1.05855136784398,-3.4767744212462,0.000507484594369163,0.77710983173073
"5","Siderastrea_Mexico_Barshis-Radice_Host_contig14081",3.65239599378845,3.71003995950058,1.08413470583157,3.42212083013691,0.000621346942771065,0.77710983173073
"6","Siderastrea_Mexico_Barshis-Radice_Host_contig13093",10.3192462047009,2.45963012499017,0.720000359255369,3.41615124683264,0.000635129603065174,0.77710983173073
"7","Siderastrea_Mexico_Barshis-Radice_Host_contig01524",6.08176855293266,-2.04123829481653,0.60434989346692,-3.37757699121405,0.000731274784562911,0.77710983173073
"8","Siderastrea_Mexico_Barshis-Radice_Host_contig19050",42.9545270261219,1.32474182188401,0.397973366788831,3.32871978990224,0.000872461344254475,0.77710983173073
"9","Siderastrea_Mexico_Barshis-Radice_Host_contig04922",5.41941540621578,-2.78092123081541,0.835610730748387,-3.32801043414649,0.000874685903648895,0.77710983173073
"10","Siderastrea_Mexico_Barshis-Radice_Host_contig10346",8.78587513616785,-2.74623370815299,0.857456729376928,-3.20276652344725,0.00136114283914162,0.863024011341698
"11","Siderastrea_Mexico_Barshis-Radice_Host_contig15262",4.50882154713567,-2.65655724122712,0.829758174547079,-3.20160418145588,0.00136664645805099,0.863024011341698
"12","Siderastrea_Mexico_Barshis-Radice_Host_contig05942",6.78456775140026,2.42490280319064,0.758709878183859,3.19608703262858,0.00139305084680768,0.863024011341698
